date,state,npa_plz,longitude,latitude,total_healthy,total_sick_guess_no_corona,total_sick_guess_corona,total_sick_corona_confirmed,total_recovered_confirmed,total_recovered_not_confirmed
2020-04-05,Stockholm,10127,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10128,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10129,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10130,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10131,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10132,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10133,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10134,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10135,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10136,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10137,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10138,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10139,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10152,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10153,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10154,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10155,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10156,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10158,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10159,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10204,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10214,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10215,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10216,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10218,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10221,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10222,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10223,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10224,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10225,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10226,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10227,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10228,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10229,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10231,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10232,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10233,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10234,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10235,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10239,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10240,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10241,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10242,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10243,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10244,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10245,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10246,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10247,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10248,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10249,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10251,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10252,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10253,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10254,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10261,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10262,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10263,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10264,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10265,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10266,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10267,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10268,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10269,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10270,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10271,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10272,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10273,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10274,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10301,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10302,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10303,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10304,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10305,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10306,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10307,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10310,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10311,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10312,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10313,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10314,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10315,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10316,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10317,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10318,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10320,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10321,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10322,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10323,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10324,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10325,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10326,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10327,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10329,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10332,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10333,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10334,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10335,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10336,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10337,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10338,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10339,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10350,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10351,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10352,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10354,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10355,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10360,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10361,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10362,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10363,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10364,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10365,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10366,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10367,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10368,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10369,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10370,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10371,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10372,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10373,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10374,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10375,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10376,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10377,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10378,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10379,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10380,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10382,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10383,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10384,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10385,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10386,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10387,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10388,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10389,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10390,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10391,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10392,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10393,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10394,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10395,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10396,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10397,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10398,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10399,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10405,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10406,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10420,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10422,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10425,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10430,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10431,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10432,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10435,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10440,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10441,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10450,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10451,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10460,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10462,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10465,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10500,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10504,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,10506,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10507,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10510,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10511,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10512,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10515,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10516,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10517,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10518,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10519,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10520,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10521,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10522,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10523,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10524,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10525,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10531,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10532,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10533,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10534,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10535,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10536,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10539,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10540,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10544,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10545,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10546,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10547,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10549,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10550,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10552,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10553,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10560,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10561,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10569,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10571,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10573,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10574,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10578,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10610,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10611,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10612,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10614,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10618,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10620,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10626,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10627,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10629,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10630,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10632,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10635,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10636,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10637,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10638,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10640,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10642,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10643,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10647,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10648,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10650,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10653,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10654,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10655,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10658,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10660,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10661,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10663,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10664,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10665,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10667,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10670,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10675,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10677,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10678,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10680,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10682,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10688,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10691,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10707,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10710,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10721,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10722,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10723,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10724,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10725,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10726,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10760,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10780,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10781,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10785,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10786,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10788,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10790,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10795,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10796,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10900,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10901,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10902,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10903,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10904,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10905,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10906,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10907,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10908,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10909,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10910,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10911,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10912,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10913,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10914,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10915,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10916,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10917,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10918,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10919,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10920,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10921,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10922,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10923,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10924,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10925,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10926,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10927,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10928,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10929,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10930,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10931,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10932,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10933,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10934,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10935,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10936,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10937,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10938,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10939,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10940,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10941,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10942,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10943,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10944,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10945,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10946,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10947,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10948,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10949,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10950,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10951,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10952,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10953,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10954,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10955,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10956,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10957,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10958,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10959,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10960,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10961,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10962,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10963,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10964,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10965,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10966,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10967,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10968,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10969,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10970,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10971,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10972,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10973,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10974,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10975,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10976,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10977,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10978,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10979,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10980,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10981,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10982,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10983,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10984,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10985,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10986,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10987,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10988,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10989,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10990,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10991,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10992,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10993,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10994,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10995,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10996,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10997,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10998,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,10999,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,11000,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,11001,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,11002,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,11003,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,11004,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,11005,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,11006,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,11007,59.3326,18.0649,0,0,0,0,0,0
